met2013,V1,year,raw_lnw,N,model_type
25500,1.58730461178576,2022,2.99999014842356,863,simplified
25540,1.68704918363053,2022,3.23916533242687,6357,simplified
25620,1.3239997943644,2022,2.78910432485516,751,simplified
25860,1.43391612656843,2022,2.93085720754916,1833,simplified
26140,1.37909766285779,2022,2.88103965492785,548,simplified
26420,1.60012941127258,2022,3.08082114032263,28741,simplified
26620,1.56882508211115,2022,3.13433954367583,2055,simplified
26900,1.56231639907002,2022,3.09121613172148,9409,simplified
26980,1.41549208295162,2022,2.93233905432276,741,simplified
27060,1.63790349535968,2022,3.25067274858558,605,simplified
27100,1.57527958345585,2022,3.05358464018552,732,simplified
27140,1.47763071652446,2022,2.95182656488532,2479,simplified
27180,1.44233309118575,2022,2.84744115702646,665,simplified
27260,1.57778323334609,2022,3.09488375034741,7154,simplified
27500,1.56486112623715,2022,3.03840016902514,620,simplified
27740,1.36791081604443,2022,2.88025026755493,1129,simplified
27780,1.3686535939781,2022,2.88818604336146,968,simplified
27860,1.49046513531664,2022,2.95320150665011,611,simplified
27900,1.39363174338158,2022,2.86556683150364,986,simplified
28020,1.55948575285999,2022,3.05794381004453,1890,simplified
28140,1.54495778270928,2022,3.096471989021,10330,simplified
28940,1.49367792623557,2022,3.01246276546961,4688,simplified
29100,1.48459948841923,2022,2.92345702581389,547,simplified
29180,1.44642696604819,2022,2.91284358183533,1916,simplified
29200,1.56585493460329,2022,3.00533533219071,1058,simplified
29420,1.58291433053451,2022,3.03329979370787,792,simplified
29460,1.48471388024522,2022,2.91328278694533,3311,simplified
29540,1.62401481615005,2022,3.11367309998591,2356,simplified
29620,1.48233598979762,2022,2.97297655791892,2430,simplified
29700,1.3693796398069,2022,2.74533735429196,1081,simplified
29740,1.4660347659563,2022,2.85453793530242,756,simplified
29820,1.57587158558864,2022,3.02179067188282,10304,simplified
29940,1.50901057261042,2022,2.958398230114,525,simplified
30020,1.32205919705514,2022,2.74805246380066,665,simplified
30140,1.52477688714675,2022,2.99333053702563,569,simplified
30340,1.49591847444811,2022,3.01279177332622,429,simplified
30620,1.45831755540469,2022,2.90647711551334,579,simplified
30700,1.4773875435418,2022,2.97924570230757,1400,simplified
30780,1.51889332106838,2022,3.02122214727254,2882,simplified
31080,1.71319184501964,2022,3.22075361345497,64031,simplified
31140,1.52342330928515,2022,3.05848094165081,6773,simplified
31180,1.44859739103733,2022,2.89393159966842,1947,simplified
31340,1.48377150244471,2022,2.94427818615556,1322,simplified
31460,1.54394025144568,2022,2.9305775322569,598,simplified
31860,1.54641179180655,2022,3.01375127377479,711,simplified
31900,1.45095772717015,2022,2.9253603246633,463,simplified
32580,1.3581986980489,2022,2.71784635497166,3284,simplified
32780,1.5536942186963,2022,3.06067742310281,866,simplified
32820,1.55839744865482,2022,3.0236957377946,5129,simplified
32900,1.68621034464002,2022,3.02128566973559,1068,simplified
33100,1.56097140100797,2022,3.07805428814244,27814,simplified
33140,1.52364859912121,2022,2.98054813489054,518,simplified
33260,1.595007473925,2022,3.03918095741337,658,simplified
33340,1.60121149817902,2022,3.14031922208202,5083,simplified
33460,1.66861885515308,2022,3.24307069076938,13627,simplified
33660,1.46086554300065,2022,2.89993463495532,1652,simplified
33700,1.66886517193548,2022,3.05666608518114,2278,simplified
33740,1.38331178050208,2022,2.84692229413909,609,simplified
33780,1.54208593588434,2022,3.07036228354658,625,simplified
33860,1.42568235093606,2022,2.8786416894577,1682,simplified
34580,1.69517269362242,2022,3.18058986003535,965,simplified
34620,1.3768739722977,2022,2.79113904960796,708,simplified
34740,1.47772044977075,2022,2.93647646855701,735,simplified
34820,1.41250042640463,2022,2.94440795184872,1926,simplified
34900,1.81243527237276,2022,3.33112926402946,793,simplified
34940,1.61796730968362,2022,3.15538713912011,1714,simplified
34980,1.58052331447642,2022,3.12436370941374,9833,simplified
35300,1.68494173404326,2022,3.20841054986151,4003,simplified
35380,1.51660519513874,2022,3.02808366613198,5456,simplified
35620,1.75124162729391,2022,3.32325146852452,93768,simplified
35660,1.48598216742743,2022,2.98233985210402,855,simplified
35840,1.568040766574,2022,3.11659150092187,3832,simplified
35980,1.66635382544686,2022,3.20769100044459,1588,simplified
36100,1.38817401574027,2022,2.84118585335627,1368,simplified
36140,1.55443437160495,2022,3.12298978939549,647,simplified
36220,1.66116433108157,2022,3.03337900274701,535,simplified
36260,1.60318182267924,2022,3.10811674735584,3111,simplified
36420,1.4987597314093,2022,2.98081241570808,4491,simplified
36500,1.66159632828777,2022,3.20656222803961,1330,simplified
36540,1.53308146112633,2022,3.07153014104949,4782,simplified
36740,1.53273429543535,2022,3.04694415432055,11814,simplified
36780,1.51063049404271,2022,2.99528649213668,714,simplified
37100,1.70951051123887,2022,3.23362186065565,4329,simplified
37340,1.54520480235512,2022,3.11582054952414,2963,simplified
37460,1.49135075889566,2022,2.99813826470112,945,simplified
37860,1.4703146205918,2022,2.96594792267109,2551,simplified
37980,1.66376333826806,2022,3.22076759153507,26683,simplified
38060,1.63023585170448,2022,3.13303738231469,22666,simplified
38300,1.54894660587657,2022,3.13219377627886,11648,simplified
38340,1.62592315872541,2022,3.1941824989603,910,simplified
38860,1.60428870260914,2022,3.20857440284859,2286,simplified
38900,1.69488829641634,2022,3.26925217272876,12522,simplified
38940,1.51075615488683,2022,3.012013691001,1950,simplified
39140,1.54150251847503,2022,3.04069565174206,1080,simplified
39300,1.68509432589149,2022,3.21571929606056,8397,simplified
39340,1.56345655069613,2022,3.01379582647432,4107,simplified
39380,1.52235952750387,2022,3.0095983792575,657,simplified
39460,1.45587885633945,2022,2.96769552572693,696,simplified
39540,1.59386405720028,2022,3.12094566327869,602,simplified
39580,1.60558315840895,2022,3.20566806648729,6648,simplified
39740,1.56572547796665,2022,3.04382695786636,2135,simplified
39820,1.57944691115587,2022,3.07421264039211,784,simplified
39900,1.6301514825821,2022,3.11828786895595,2756,simplified
40060,1.6047476212495,2022,3.14090594672547,6556,simplified
40140,1.67511064538836,2022,3.08003135397096,19315,simplified
40220,1.47286840937891,2022,2.99669724145535,1561,simplified
40380,1.55263805973761,2022,3.10165220913154,6652,simplified
40420,1.52405017627467,2022,2.99588096875221,1526,simplified
40580,1.47471696479435,2022,2.88666783186309,664,simplified
40900,1.7160001024181,2022,3.24163342870387,11327,simplified
40980,1.47502272233443,2022,2.94476518355027,919,simplified
41060,1.53500620031535,2022,3.010608049846,1363,simplified
41100,1.58402489850165,2022,3.08790024755539,750,simplified
41140,1.41663318127452,2022,2.87765482795404,740,simplified
41180,1.56097256443696,2022,3.11715376300322,13205,simplified
41420,1.53364862067251,2022,2.99651327808185,2266,simplified
41500,1.77346366700258,2022,3.15533538747556,2379,simplified
41540,1.56357726870567,2022,3.06682280042089,2358,simplified
41620,1.60815483775421,2022,3.11191877179751,6672,simplified
41660,1.47045504251118,2022,2.91398502244902,537,simplified
41700,1.48229170206358,2022,2.95246341678336,10483,simplified
41740,1.70917986093874,2022,3.2524191311813,16942,simplified
41860,1.90872034309579,2022,3.55109056422271,24183,simplified
41940,1.9762674631535,2022,3.62643418805446,10568,simplified
42020,1.67614980622113,2022,3.16596733456012,1501,simplified
42100,1.77279629153434,2022,3.26698300416365,1517,simplified
42140,1.6107596848666,2022,3.15348391240925,912,simplified
42200,1.72237125637533,2022,3.14893318323898,2262,simplified
42220,1.78786518360804,2022,3.30280043178625,2499,simplified
42540,1.45460935656352,2022,2.95930419895173,2731,simplified
42660,1.84448060998021,2022,3.44817184496511,20927,simplified
42680,1.52713862703906,2022,3.02565660521389,624,simplified
43100,1.41004916046574,2022,2.96062005475583,566,simplified
43340,1.38358975664768,2022,2.82001702781586,1669,simplified
43900,1.48151153014737,2022,2.94731200138306,1723,simplified
44060,1.60234870254495,2022,3.12520909855644,3514,simplified
44100,1.51320044363928,2022,3.08291547071104,1087,simplified
44140,1.60016397161386,2022,3.08634420190393,2742,simplified
44180,1.41530193395441,2022,2.92427488612888,1763,simplified
44220,1.48541641102677,2022,2.98450736426092,671,simplified
44300,1.58931329720426,2022,3.09764498558392,943,simplified
44700,1.7040981440886,2022,3.10404896866361,3280,simplified
44940,1.48357273212496,2022,2.88032404019803,518,simplified
45060,1.57687316180631,2022,3.11104631310521,4866,simplified
45300,1.55145213579497,2022,3.08329406431279,15937,simplified
45540,1.50762935694901,2022,3.01431072937264,320,simplified
45780,1.48663035581677,2022,3.00825719806419,2836,simplified
45820,1.46216420056026,2022,2.95641841220608,1445,simplified
45940,1.71410528590652,2022,3.28112456080573,1851,simplified
46060,1.54794022829525,2022,3.02791568762581,4896,simplified
46140,1.49608427946761,2022,2.97636270374361,5061,simplified
46220,1.49711421516137,2022,2.91466864483969,919,simplified
46340,1.45500312161276,2022,2.89626400889892,1111,simplified
46520,1.59098218885107,2022,3.12610803188945,5577,simplified
46540,1.54057859215669,2022,3.07840439152947,1798,simplified
46700,1.73264680627372,2022,3.18936887979487,2008,simplified
47260,1.56123907542877,2022,3.04733579769263,8418,simplified
47300,1.59384011823866,2022,2.93161532513694,1966,simplified
47380,1.47946909907178,2022,2.89665748680909,1383,simplified
47580,1.48777797307635,2022,2.98474701188212,716,simplified
47900,1.77964287082274,2022,3.39169983075321,34957,simplified
48140,1.50338310550328,2022,3.07493643092074,851,simplified
48300,1.68573095889592,2022,3.1603662976927,626,simplified
48620,1.45059851328378,2022,2.9294892012711,2480,simplified
48660,1.40995661739428,2022,2.82460683251015,892,simplified
48900,1.52147681384083,2022,3.06613972568012,1307,simplified
49180,1.48644335749001,2022,2.98530624547119,2807,simplified
49340,1.68146115897085,2022,3.24166770334333,5547,simplified
49420,1.63538925424818,2022,3.00685839737749,1137,simplified
49620,1.55967592543072,2022,3.0630397809401,2128,simplified
49660,1.38662517150899,2022,2.89501432750772,2915,simplified
49700,1.63890977081637,2022,3.07152213995144,750,simplified
49740,1.4313685705863,2022,2.79441268165222,897,simplified
