met2013,V1,year,raw_lnw,N
33860,1.42568235093606,2022,2.8786416894577,1682
34580,1.69517269362242,2022,3.18058986003535,965
34620,1.3768739722977,2022,2.79113904960796,708
34740,1.47772044977075,2022,2.93647646855701,735
34820,1.41250042640463,2022,2.94440795184872,1926
34900,1.81243527237276,2022,3.33112926402946,793
34940,1.61796730968362,2022,3.15538713912011,1714
34980,1.58052331447642,2022,3.12436370941374,9833
35300,1.68494173404326,2022,3.20841054986151,4003
35380,1.51660519513874,2022,3.02808366613198,5456
35620,1.75124162729391,2022,3.32325146852452,93768
35660,1.48598216742743,2022,2.98233985210402,855
35840,1.568040766574,2022,3.11659150092187,3832
35980,1.66635382544686,2022,3.20769100044459,1588
36100,1.38817401574027,2022,2.84118585335627,1368
36140,1.55443437160495,2022,3.12298978939549,647
36220,1.66116433108157,2022,3.03337900274701,535
36260,1.60318182267924,2022,3.10811674735584,3111
36420,1.4987597314093,2022,2.98081241570808,4491
36500,1.66159632828777,2022,3.20656222803961,1330
36540,1.53308146112633,2022,3.07153014104949,4782
36740,1.53273429543535,2022,3.04694415432055,11814
36780,1.51063049404271,2022,2.99528649213668,714
37100,1.70951051123887,2022,3.23362186065565,4329
37340,1.54520480235512,2022,3.11582054952414,2963
37460,1.49135075889566,2022,2.99813826470112,945
37860,1.4703146205918,2022,2.96594792267109,2551
37980,1.66376333826806,2022,3.22076759153507,26683
38060,1.63023585170448,2022,3.13303738231469,22666
38300,1.54894660587657,2022,3.13219377627886,11648
38340,1.62592315872541,2022,3.1941824989603,910
38860,1.60428870260914,2022,3.20857440284859,2286
38900,1.69488829641634,2022,3.26925217272876,12522
38940,1.51075615488683,2022,3.012013691001,1950
39140,1.54150251847503,2022,3.04069565174206,1080
39300,1.68509432589149,2022,3.21571929606056,8397
39340,1.56345655069613,2022,3.01379582647432,4107
39380,1.52235952750387,2022,3.0095983792575,657
39460,1.45587885633945,2022,2.96769552572693,696
39540,1.59386405720028,2022,3.12094566327869,602
39580,1.60558315840895,2022,3.20566806648729,6648
39740,1.56572547796665,2022,3.04382695786636,2135
39820,1.57944691115587,2022,3.07421264039211,784
39900,1.6301514825821,2022,3.11828786895595,2756
40060,1.6047476212495,2022,3.14090594672547,6556
40140,1.67511064538836,2022,3.08003135397096,19315
40220,1.47286840937891,2022,2.99669724145535,1561
40380,1.55263805973761,2022,3.10165220913154,6652
40420,1.52405017627467,2022,2.99588096875221,1526
40580,1.47471696479435,2022,2.88666783186309,664
40900,1.7160001024181,2022,3.24163342870387,11327
40980,1.47502272233443,2022,2.94476518355027,919
41060,1.53500620031535,2022,3.010608049846,1363
41100,1.58402489850165,2022,3.08790024755539,750
41140,1.41663318127452,2022,2.87765482795404,740
41180,1.56097256443696,2022,3.11715376300322,13205
41420,1.53364862067251,2022,2.99651327808185,2266
41500,1.77346366700258,2022,3.15533538747556,2379
41540,1.56357726870567,2022,3.06682280042089,2358
41620,1.60815483775421,2022,3.11191877179751,6672
41660,1.47045504251118,2022,2.91398502244902,537
41700,1.48229170206358,2022,2.95246341678336,10483
41740,1.70917986093874,2022,3.2524191311813,16942
41860,1.90872034309579,2022,3.55109056422271,24183
41940,1.9762674631535,2022,3.62643418805446,10568
42020,1.67614980622113,2022,3.16596733456012,1501
42100,1.77279629153434,2022,3.26698300416365,1517
42140,1.6107596848666,2022,3.15348391240925,912
42200,1.72237125637533,2022,3.14893318323898,2262
42220,1.78786518360804,2022,3.30280043178625,2499
42540,1.45460935656352,2022,2.95930419895173,2731
42660,1.84448060998021,2022,3.44817184496511,20927
42680,1.52713862703906,2022,3.02565660521389,624
43100,1.41004916046574,2022,2.96062005475583,566
43340,1.38358975664768,2022,2.82001702781586,1669
43900,1.48151153014737,2022,2.94731200138306,1723
44060,1.60234870254495,2022,3.12520909855644,3514
44100,1.51320044363928,2022,3.08291547071104,1087
44140,1.60016397161386,2022,3.08634420190393,2742
44180,1.41530193395441,2022,2.92427488612888,1763
44220,1.48541641102677,2022,2.98450736426092,671
44300,1.58931329720426,2022,3.09764498558392,943
44700,1.7040981440886,2022,3.10404896866361,3280
44940,1.48357273212496,2022,2.88032404019803,518
45060,1.57687316180631,2022,3.11104631310521,4866
45300,1.55145213579497,2022,3.08329406431279,15937
45540,1.50762935694901,2022,3.01431072937264,320
45780,1.48663035581677,2022,3.00825719806419,2836
45820,1.46216420056026,2022,2.95641841220608,1445
45940,1.71410528590652,2022,3.28112456080573,1851
46060,1.54794022829525,2022,3.02791568762581,4896
46140,1.49608427946761,2022,2.97636270374361,5061
46220,1.49711421516137,2022,2.91466864483969,919
46340,1.45500312161276,2022,2.89626400889892,1111
46520,1.59098218885107,2022,3.12610803188945,5577
46540,1.54057859215669,2022,3.07840439152947,1798
46700,1.73264680627372,2022,3.18936887979487,2008
47260,1.56123907542877,2022,3.04733579769263,8418
47300,1.59384011823866,2022,2.93161532513694,1966
47380,1.47946909907178,2022,2.89665748680909,1383
47580,1.48777797307635,2022,2.98474701188212,716
47900,1.77964287082274,2022,3.39169983075321,34957
48140,1.50338310550328,2022,3.07493643092074,851
48300,1.68573095889592,2022,3.1603662976927,626
48620,1.45059851328378,2022,2.9294892012711,2480
48660,1.40995661739428,2022,2.82460683251015,892
48900,1.52147681384083,2022,3.06613972568012,1307
49180,1.48644335749001,2022,2.98530624547119,2807
49340,1.68146115897085,2022,3.24166770334333,5547
49420,1.63538925424818,2022,3.00685839737749,1137
49620,1.55967592543072,2022,3.0630397809401,2128
49660,1.38662517150899,2022,2.89501432750772,2915
49700,1.63890977081637,2022,3.07152213995144,750
49740,1.4313685705863,2022,2.79441268165222,897
