year,met2013,fe_adj_lnw,raw_lnw,N,model_type,cpi,fe_adj_real,raw_real
2006,37340,0.719533633715639,2.66538742239431,2739,simplified,201.6,0.00356911524660535,0.013221167769813
2006,37460,0.699494332613362,2.58289333574286,949,simplified,201.6,0.00346971395145517,0.0128119709114229
2006,37860,0.658294275334599,2.54139123739239,2307,simplified,201.6,0.00326534858796924,0.0126061073283353
2006,37900,0.754587450137808,2.6825125090487,2243,simplified,201.6,0.003742993304255,0.0133061136361543
2006,37980,0.869727176266214,2.80604066631872,25819,simplified,201.6,0.0043141228981459,0.0139188525115016
2006,38060,0.818933366927397,2.70994889810514,19740,simplified,201.6,0.00406216947880653,0.013442206835839
2006,38300,0.681423492311706,2.64749083260753,11218,simplified,201.6,0.00338007684678426,0.0131323950030135
2006,38340,0.745982141663295,2.63024807725198,701,simplified,201.6,0.00370030824237746,0.0130468654625594
2006,38860,0.700595598991874,2.68505220922462,2179,simplified,201.6,0.00347517658230096,0.0133187113552809
2006,38900,0.788630433502533,2.74465676887268,10364,simplified,201.6,0.00391185730904034,0.0136143688932177
2006,38940,0.736914672292587,2.62577112099257,1869,simplified,201.6,0.00365533071573704,0.0130246583382568
2006,39140,0.699993532808059,2.55965521075101,792,simplified,201.6,0.00347219014289712,0.0126967024342808
2006,39300,0.830886673945137,2.7356036916894,8257,simplified,201.6,0.00412146167631516,0.0135694627563958
2006,39340,0.657781922808002,2.48682490854668,2194,simplified,201.6,0.00326280715678572,0.0123354410146165
2006,39380,0.623472768366908,2.4977006531979,678,simplified,201.6,0.00309262285896284,0.0123893881607039
2006,39460,0.744511205916152,2.64825411185562,602,simplified,201.6,0.0036930119341079,0.0131361811103949
2006,39540,0.786456183542425,2.72245135976768,701,simplified,201.6,0.00390107233900012,0.0135042230147206
2006,39580,0.783482436073684,2.75377833445336,5088,simplified,201.6,0.00388632160750835,0.0136596147542329
2006,39740,0.747946960953361,2.61258235411641,2044,simplified,201.6,0.00371005436980834,0.0129592378676409
2006,39820,0.719705219382872,2.59490604403539,786,simplified,201.6,0.00356996636598647,0.0128715577581121
2006,39900,0.812082131746849,2.71324148317029,2175,simplified,201.6,0.00402818517731572,0.0134585391030272
2006,40060,0.812719872367762,2.718995158619,6204,simplified,201.6,0.00403134857325279,0.0134870791598165
2006,40140,0.881715561167463,2.6784204292243,16165,simplified,201.6,0.00437358909309257,0.0132858156211523
2006,40380,0.709934145641691,2.65492294511802,5961,simplified,201.6,0.00352149873830204,0.0131692606404664
2006,40420,0.739102997524455,2.62597068409917,1784,simplified,201.6,0.00366618550359353,0.0130256482346189
2006,40580,0.595754034887909,2.38407157924684,715,simplified,201.6,0.00295512914130907,0.0118257518811847
2006,40900,0.894261636153063,2.79669357246328,9754,simplified,201.6,0.0044358216079021,0.0138724879586472
2006,40980,0.625636237597026,2.53107143117437,922,simplified,201.6,0.00310335435315985,0.0125549178133649
2006,41060,0.714455645575492,2.58559206980197,1169,simplified,201.6,0.0035439268133705,0.0128253574890971
2006,41180,0.786591833739182,2.7185426410295,12933,simplified,201.6,0.00390174520703959,0.0134848345289162
2006,41500,0.884026896542856,2.66939678494059,2164,simplified,201.6,0.00438505405031179,0.0132410554808561
2006,41540,0.747505099261704,2.61069273827315,2041,simplified,201.6,0.00370786259554417,0.0129498647731803
2006,41620,0.745318971601698,2.63491064055673,4641,simplified,201.6,0.00369701870834176,0.0130699932567298
2006,41660,0.603978838813536,2.44088734743047,555,simplified,201.6,0.00299592677982905,0.0121075761281273
2006,41700,0.676787069878289,2.53127356626379,9293,simplified,201.6,0.00335707871963437,0.0125559204675783
2006,41740,0.889890835964409,2.80790111448448,14779,simplified,201.6,0.00441414105141076,0.0139280809250222
2006,41860,0.999222288244193,2.9993286509133,19982,simplified,201.6,0.00495645976311604,0.0148776222763557
2006,41940,1.03969029295439,3.04709388721709,8320,simplified,201.6,0.00515719391346424,0.0151145530119895
2006,42020,0.796688269964068,2.65981677518639,1222,simplified,201.6,0.00395182673593288,0.0131935355912023
2006,42100,0.908585620087788,2.83026086949382,1343,simplified,201.6,0.00450687311551482,0.0140389924082035
2006,42140,0.77253245790707,2.71975053821481,894,simplified,201.6,0.0038320062396184,0.0134908260824147
2006,42200,0.796373271279857,2.63047409380172,2075,simplified,201.6,0.00395026424245961,0.0130479865763974
2006,42220,0.890594362875694,2.79998383338958,2323,simplified,201.6,0.00441763076823261,0.0138888086973689
2006,42540,0.650318754879228,2.54844093201543,3630,simplified,201.6,0.00322578747459935,0.0126410760516638
2006,42660,0.889436344008561,2.86647765990721,16567,simplified,201.6,0.00441188662702659,0.0142186391860477
2006,43100,0.69287375810876,2.59811010871864,660,simplified,201.6,0.00343687380014266,0.0128874509361044
2006,43340,0.687331368815102,2.53052402462074,1748,simplified,201.6,0.00340938178975745,0.0125522025030791
2006,43900,0.691927928492218,2.56745287194197,1352,simplified,201.6,0.00343218218498124,0.012735381309236
2006,44060,0.661755382105687,2.58365732037868,2409,simplified,201.6,0.00328251677631789,0.0128157605177514
2006,44100,0.752315044532858,2.68095372007904,1634,simplified,201.6,0.00373172145105584,0.0132983815480111
2006,44140,0.774105717250999,2.6578174552996,3110,simplified,201.6,0.0038398101054117,0.0131836183298591
2006,44180,0.600911895741806,2.48988361955696,1894,simplified,201.6,0.00298071376856055,0.0123506131922468
2006,44220,0.688816698754631,2.554728680518,739,simplified,201.6,0.00341674949779083,0.0126722652803472
2006,44300,0.590802827989887,2.44225519015412,836,simplified,201.6,0.00293056958328317,0.0121143610622724
2006,44700,0.910896841860036,2.70536218266907,2844,simplified,201.6,0.00451833750922637,0.0134194552711759
2006,44940,0.623837127877132,2.48068182930282,463,simplified,201.6,0.00309443019780323,0.012304969391383
2006,45060,0.700172797348839,2.63013857548048,3677,simplified,201.6,0.00347307935192876,0.0130463222990103
2006,45220,0.666960809434927,2.54917633905466,1842,simplified,201.6,0.00330833734838753,0.012644723904041
2006,45300,0.742351428501562,2.66774153604416,14197,simplified,201.6,0.00368229875248791,0.013232844920854
2006,45460,0.659544760506752,2.53154388084647,834,simplified,201.6,0.00327155139140254,0.0125572613137226
2006,45780,0.707812911427276,2.5949356420032,3285,simplified,201.6,0.00351097674319085,0.0128717045734286
2006,45940,0.931136720743853,2.90602405801172,1680,simplified,201.6,0.00461873373384848,0.0144148018750581
2006,46060,0.727139597700001,2.63381494403131,4634,simplified,201.6,0.00360684324255953,0.0130645582541236
2006,46340,0.688169241288089,2.5383592319646,934,simplified,201.6,0.00341353790321473,0.012591067618872
2006,46520,0.837873864484791,2.75673553887205,4526,simplified,201.6,0.00415612035954757,0.0136742834269447
2006,46540,0.656600961786562,2.55699363264848,1931,simplified,201.6,0.00325694921521112,0.0126835001619468
2006,46660,0.605970252851953,2.41767349440738,682,simplified,201.6,0.00300580482565453,0.0119924280476557
2006,46700,0.965114481598471,2.82319198865854,1967,simplified,201.6,0.00478727421427813,0.0140039285151713
2006,47220,0.845469076392097,2.64101713739287,833,simplified,201.6,0.0041937950217862,0.0131002834196075
2006,47260,0.76914228891891,2.63343249550717,8820,simplified,201.6,0.00381518992519301,0.0130626611880316
2006,47300,0.801958796976997,2.56164287509339,1955,simplified,201.6,0.00397797022310018,0.0127065618804236
2006,47380,0.628675098514994,2.44247986855989,1207,simplified,201.6,0.00311842806803073,0.0121154755384915
2006,47900,0.995770378170736,2.99634965410349,28161,simplified,201.6,0.00493933719330722,0.0148628455064657
2006,48140,0.734944404127673,2.62618834244562,890,simplified,201.6,0.00364555756015711,0.0130267278891152
2006,48620,0.672303830890635,2.57536885261662,2605,simplified,201.6,0.00333484043100513,0.012774647086392
2006,48660,0.625791939062224,2.46243300612759,667,simplified,201.6,0.00310412668185627,0.0122144494351567
2006,48700,0.54943659408298,2.45920548573985,887,simplified,201.6,0.00272537993096716,0.0121984399094239
2006,49180,0.710988640696609,2.60119534227484,3141,simplified,201.6,0.00352672936853477,0.0129027546739823
2006,49340,0.862431254334546,2.79823483520036,4110,simplified,201.6,0.00427793280919914,0.0138801331111129
2006,49420,0.697757399625809,2.46397214223024,924,simplified,201.6,0.00346109821242961,0.0122220840388405
2006,49620,0.738254366697215,2.64382783279418,2110,simplified,201.6,0.0036619760252838,0.0131142253610822
2006,49660,0.64093966516348,2.52248566387594,2996,simplified,201.6,0.00317926421212044,0.0125123296819243
2006,49700,0.835904901456938,2.63670564433182,753,simplified,201.6,0.0041463536778618,0.0130788970452967
2006,49740,0.720016626678948,2.44923767923394,777,simplified,201.6,0.00357151104503446,0.0121489964247715
2007,0,0.677865237073636,2.54703530111375,376057,simplified,207.3,0.00326997220006578,0.0122867115345574
2007,10420,0.734420202790917,2.6766780710702,3530,simplified,207.3,0.00354278920786742,0.0129120987509416
2007,10580,0.837363748047883,2.80225062241332,4460,simplified,207.3,0.00403938132198689,0.0135178515311786
2007,10740,0.750326836119116,2.65614800234648,3845,simplified,207.3,0.00361952164070968,0.0128130632047587
2007,10780,0.666708643982479,2.52597339930506,1005,simplified,207.3,0.00321615361303656,0.0121851104645685
2007,10900,0.819937666603911,2.74312893788071,3835,simplified,207.3,0.00395531918284569,0.0132326528600131
2007,11020,0.658822765985383,2.55108552941269,645,simplified,207.3,0.00317811271580021,0.0123062495388938
2007,11100,0.655801480042882,2.51258331849718,1171,simplified,207.3,0.0031635382539454,0.0121205176965614
2007,11260,0.927600204383451,2.81676285469809,1790,simplified,207.3,0.00447467537088013,0.01358785747563
2007,11460,0.773049463431896,2.76778404944225,1640,simplified,207.3,0.00372913392875975,0.0133515873103823
2007,11500,0.672801445254535,2.51036022496107,529,simplified,207.3,0.00324554483962631,0.0121097936563486
2007,12020,0.655593067085179,2.51361966392499,1026,simplified,207.3,0.00316253288511905,0.0121255169509165
2007,12060,0.858927772367805,2.79341041115347,25083,simplified,207.3,0.00414340459415246,0.0134752070002579
2007,12100,0.871990322411653,2.73595169524009,1422,simplified,207.3,0.00420641737776967,0.0131980303677766
2007,12220,0.65209049963299,2.49410293306315,990,simplified,207.3,0.00314563675655084,0.0120313696722776
2007,12260,0.772286417495876,2.64921188916669,2304,simplified,207.3,0.00372545305111373,0.0127796039033608
2007,12420,0.797170753147552,2.70476048980258,8202,simplified,207.3,0.00384549326168621,0.0130475662798002
2007,12540,0.854148119143433,2.61784246703629,3409,simplified,207.3,0.00412034789745988,0.0126282801111254
2007,12580,0.944175948861451,2.8912766480537,13613,simplified,207.3,0.00455463554684733,0.0139473065511515
2007,12620,0.626507766147675,2.52354644143417,842,simplified,207.3,0.00302222752603799,0.0121734029977529
2007,12700,0.860112225936006,2.85934726568241,1201,simplified,207.3,0.00414911831131696,0.0137932815517724
2007,12940,0.774647771274492,2.62244047338131,3337,simplified,207.3,0.00373684404859861,0.012650460556591
2007,12980,0.719605404785551,2.62473048396948,710,simplified,207.3,0.00347132370856513,0.0126615073997563
2007,13140,0.773141545848153,2.61178160280543,1754,simplified,207.3,0.00372957812758395,0.0125990429464806
2007,13380,0.73768949434624,2.62852424444558,932,simplified,207.3,0.0035585600306138,0.0126798082221205
2007,13460,0.827262720055846,2.74995406184238,607,simplified,207.3,0.00399065470359791,0.0132655767575609
2007,13740,0.673071812811616,2.61714770036586,590,simplified,207.3,0.00324684907289733,0.0126249286076501
2007,13780,0.683015234786317,2.60685725056062,1469,simplified,207.3,0.00329481541141494,0.0125752882323233
2007,13820,0.783076209163471,2.69688440005996,4851,simplified,207.3,0.00377750221497092,0.0130095726003857
2007,13980,0.609129472118145,2.4373623967706,1014,simplified,207.3,0.0029383959098801,0.0117576574856276
2007,14010,0.706836150988189,2.60577124045934,1063,simplified,207.3,0.0034097257645354,0.012570049399225
2007,14020,0.613820300344761,2.42425440892029,689,simplified,207.3,0.00296102412129648,0.0116944255133637
2007,14260,0.745857475529087,2.68091340283703,2406,simplified,207.3,0.00359796177293337,0.0129325296808347
2007,14460,0.935029399732371,2.94884155537358,24005,simplified,207.3,0.00451051326450734,0.0142249954431914
2007,14740,0.861515639370894,2.84374208523234,1220,simplified,207.3,0.00415588827482342,0.0137180033055106
2007,14860,1.0492558585357,3.05828757145953,4457,simplified,207.3,0.00506153332626966,0.0147529549998048
2007,15180,0.561447387829781,2.37559996993022,1399,simplified,207.3,0.00270838103149918,0.0114597200671984
2007,15380,0.753814308705522,2.6932226855218,5637,simplified,207.3,0.00363634495275216,0.012991908757944
2007,15500,0.742653284499181,2.58190826645771,751,simplified,207.3,0.0035825049903482,0.0124549361623623
2007,15540,0.72137885277047,2.70194099724783,881,simplified,207.3,0.00347987869160863,0.0130339652544517
2007,15940,0.677288695222912,2.58770431904771,2172,simplified,207.3,0.00326719100445206,0.0124828958950685
2007,15980,0.853886695679839,2.75273359887721,2983,simplified,207.3,0.00411908680984003,0.013278985040411
2007,16580,0.676193503533372,2.57815561998653,1303,simplified,207.3,0.00326190788004521,0.0124368336709432
2007,16700,0.747482428848103,2.64356067597385,3314,simplified,207.3,0.00360580042859673,0.0127523428652863
2007,16740,0.801552965019141,2.72526067496024,10311,simplified,207.3,0.00386663273043483,0.0131464576698516
2007,16820,0.756679528743109,2.72167157462127,946,simplified,207.3,0.00365016656412498,0.0131291441129825
2007,16860,0.748963160819742,2.62357795203686,2364,simplified,207.3,0.0036129433710552,0.0126559476702212
2007,16980,0.893596992968035,2.82518297176045,42037,simplified,207.3,0.00431064637225294,0.0136284755029448
2007,17020,0.727693797493141,2.56221569609835,1021,simplified,207.3,0.00351034152191578,0.0123599406468806
2007,17140,0.807953072577348,2.73987321325672,10175,simplified,207.3,0.00389750638001615,0.0132169474831487
2007,17300,0.649425298888518,2.4751003241139,1281,simplified,207.3,0.00313278002358185,0.0119397024800478
2007,17460,0.783067352100611,2.72063246123519,10843,simplified,207.3,0.00377745948914911,0.0131241315061997
2007,17780,0.633987054744999,2.46873966391994,795,simplified,207.3,0.00305830706582247,0.0119090191216591
2007,17820,0.748864135609164,2.70323754093629,3086,simplified,207.3,0.00361246568070026,0.0130402196861374
2007,17860,0.615757254922958,2.54950443842977,790,simplified,207.3,0.00297036784815706,0.0122986224719236
2007,18140,0.804239845584169,2.75316308523013,8697,simplified,207.3,0.00387959404526854,0.013281056851086
2007,18580,0.676192713835942,2.51386873856156,1804,simplified,207.3,0.00326190407060271,0.0121267184687002
2007,19100,0.845712793671372,2.74600356011096,29722,simplified,207.3,0.00407965650589181,0.0132465198268739
2007,19300,0.700280247208006,2.62027695810111,696,simplified,207.3,0.00337810056540283,0.0126400239175162
2007,19340,0.696072770750215,2.61392474427636,1970,simplified,207.3,0.00335780400747812,0.0126093813037933
2007,19380,0.746263171468273,2.66644299613308,3950,simplified,207.3,0.00359991882039688,0.0128627254999184
2007,19460,0.679336641719768,2.5553204107356,699,simplified,207.3,0.00327707014818991,0.0123266782958784
2007,19500,0.773856792041533,2.66935033979628,666,simplified,207.3,0.00373302842277633,0.0128767503125725
2007,19660,0.735776856075433,2.60520747821455,3018,simplified,207.3,0.00354933360383711,0.0125673298514932
2007,19740,0.843348867793904,2.82118148593129,13031,simplified,207.3,0.00406825310079066,0.0136091726287086
2007,19820,0.862766738670966,2.80929457880355,17469,simplified,207.3,0.00416192348611175,0.0135518310603162
2007,20100,0.851442758907741,2.71049237660584,720,simplified,207.3,0.00410729743804988,0.0130752164814561
2007,20500,0.767691675830173,2.72109829838435,2331,simplified,207.3,0.00370328835422177,0.0131263786704503
2007,20700,0.840334066111609,2.72329702252035,506,simplified,207.3,0.00405370991853164,0.0131369851544638
2007,20740,0.645706630070606,2.56904645245989,840,simplified,207.3,0.00311484143787075,0.0123928917147124
2007,20940,0.800286823255681,2.57192788373426,602,simplified,207.3,0.00386052495540608,0.0124067915279028
2007,21060,0.7265241863828,2.6224363652167,606,simplified,207.3,0.00350469940367969,0.0126504407391061
2007,21140,0.793857437044017,2.64167399876371,911,simplified,207.3,0.00382951006774731,0.0127432416727627
2007,21340,0.575575741320679,2.4282503796809,2961,simplified,207.3,0.00277653517279633,0.0117137017833136
2007,21500,0.651161208236,2.56560163823327,1379,simplified,207.3,0.00314115392299083,0.0123762741834697
2007,21660,0.6726392755506,2.60501776992538,1720,simplified,207.3,0.00324476254486541,0.0125664147126164
2007,21780,0.701215412864219,2.6186568994971,1329,simplified,207.3,0.00338261173595861,0.0126322088735991
2007,22140,0.700486244433562,2.53243655859585,484,simplified,207.3,0.00337909428091443,0.0122162882710847
2007,22180,0.685938311229712,2.51233867745381,1385,simplified,207.3,0.00330891611784714,0.0121193375661062
2007,22220,0.706726541857442,2.59317221857487,1871,simplified,207.3,0.00340919701812562,0.012509272641461
2007,22380,0.769175896943591,2.6504485872929,692,simplified,207.3,0.00371044812804434,0.0127855696444424
2007,22420,0.753168142956351,2.66125468342262,2011,simplified,207.3,0.00363322789655741,0.0128376974598293
2007,22520,0.605418417689607,2.49172068061802,633,simplified,207.3,0.00292049405542502,0.0120198778611578
2007,22660,0.69109587027665,2.64805198783865,1455,simplified,207.3,0.00333379580451833,0.0127740086244026
2007,23060,0.755183098889207,2.67966567431823,1829,simplified,207.3,0.00364294789623351,0.012926510729948
2007,23420,0.846496194739083,2.63351911778225,3894,simplified,207.3,0.00408343557520059,0.0127039031248541
2007,23460,0.627269463711126,2.49927645294342,496,simplified,207.3,0.0030259018992336,0.0120563263528385
2007,23540,0.700478281268219,2.59033771532795,1348,simplified,207.3,0.00337905586718871,0.0124955992056341
2007,23580,0.809482052731198,2.63128135510303,895,simplified,207.3,0.00390488206816786,0.0126931083217705
2007,24020,0.69490678866264,2.62234792519253,922,simplified,207.3,0.00335217939538177,0.0126500141109143
2007,24140,0.626924534189624,2.46807030623008,727,simplified,207.3,0.00302423798451338,0.011905790189243
2007,24300,0.760743832948969,2.65208799856648,654,simplified,207.3,0.00366977246960429,0.0127934780442184
2007,24340,0.758287417416291,2.67412895770799,3632,simplified,207.3,0.00365792290118809,0.0128998020149927
2007,24540,0.74624872652428,2.59802977112249,1361,simplified,207.3,0.00359984913904621,0.0125327051187771
2007,24660,0.741305887398331,2.63461544187255,3970,simplified,207.3,0.00357600524552982,0.0127091917118792
2007,24780,0.711536600084532,2.55717541960875,767,simplified,207.3,0.00343240038632191,0.0123356267226664
2007,24860,0.716985643780785,2.60812589245358,4663,simplified,207.3,0.00345868617356867,0.0125814080677934
2007,25060,0.717672944659661,2.54118508785386,1321,simplified,207.3,0.00346200166261293,0.0122584905347509
2007,25220,0.736190399386792,2.58278457174587,354,simplified,207.3,0.00355132850644859,0.0124591633948185
2007,25260,0.813988280500071,2.55840211023034,588,simplified,207.3,0.00392661978051168,0.0123415441882795
2007,25420,0.781519505907001,2.71220202097144,3011,simplified,207.3,0.00376999279260493,0.0130834636805183
2007,25540,0.932157895493732,2.89902718329902,6395,simplified,207.3,0.00449666133860942,0.0139846945648771
2007,25620,0.621812384147964,2.44187702544897,563,simplified,207.3,0.0029995773475541,0.0117794357233428
2007,25860,0.690151457933909,2.54782932027512,1919,simplified,207.3,0.00332924002862474,0.0122905418247714
2007,25940,0.740991364239146,2.60281309494579,811,simplified,207.3,0.00357448800887191,0.0125557795221698
2007,26380,0.774982038840707,2.57244770789301,843,simplified,207.3,0.0037384565308283,0.0124092991215292
2007,26420,0.842065736113102,2.72052417474358,24096,simplified,207.3,0.00406206336764642,0.0131236091401041
2007,26620,0.774668467159957,2.70624734174015,1822,simplified,207.3,0.0037369438840326,0.0130547387445256
2007,26900,0.796080534871077,2.7367071936057,8995,simplified,207.3,0.00384023412865932,0.0132016748364964
2007,26980,0.641988342031375,2.54692829831703,603,simplified,207.3,0.00309690468900808,0.0122861953609119
2007,27100,0.690995722799519,2.60368772615632,696,simplified,207.3,0.00333331270043183,0.0125599986789982
2007,27140,0.768220781831985,2.663627435661,2295,simplified,207.3,0.00370584072277851,0.0128491434426483
2007,27180,0.738316779316135,2.62519832855964,588,simplified,207.3,0.00356158600731372,0.0126637642477551
2007,27260,0.827787461916375,2.7337359255013,6892,simplified,207.3,0.00399318601985709,0.0131873416570251
2007,27340,0.665125726601835,2.37210450347567,1057,simplified,207.3,0.00320851773565767,0.0114428581933221
2007,27500,0.739222313893791,2.64584311407027,683,simplified,207.3,0.0035659542397192,0.0127633531793067
2007,27780,0.567629519820722,2.47361330610005,876,simplified,207.3,0.00273820318292678,0.0119325292141826
2007,27900,0.569518504513254,2.4309958110455,891,simplified,207.3,0.00274731550657624,0.0117269455429112
2007,28020,0.680506744491645,2.58419506695754,1602,simplified,207.3,0.0032827146381652,0.0124659675202969
2007,28100,0.78187214942281,2.64406078342313,653,simplified,207.3,0.00377169391906807,0.0127547553469519
2007,28140,0.803904438693643,2.76164011382133,8569,simplified,207.3,0.00387797606702192,0.013321949415443
2007,28420,0.825538234287463,2.67555596580414,1029,simplified,207.3,0.00398233591069688,0.0129066857974151
2007,28660,0.688292534568234,2.53339461181633,1703,simplified,207.3,0.00332027271861184,0.0122209098495723
2007,28700,0.638575382029525,2.54188725215598,1648,simplified,207.3,0.00308044082020996,0.012261877723859
2007,28940,0.684408237771396,2.59730048455481,4363,simplified,207.3,0.00330153515567485,0.0125291870938486
2007,29100,0.711013864470337,2.62337439944888,537,simplified,207.3,0.00342987874804794,0.012654965747462
2007,29180,0.722012734748239,2.54883056961955,1637,simplified,207.3,0.00348293649179083,0.0122953717781937
2007,29340,0.748371764092912,2.57891825386855,806,simplified,207.3,0.00361009051660835,0.012440512560871
2007,29420,0.732401502975211,2.54777715871161,762,simplified,207.3,0.00353305114797497,0.0122902902012138
2007,29460,0.775668972237028,2.62506650978328,3072,simplified,207.3,0.00374177024716367,0.0126631283636434
2007,29540,0.766139642737098,2.65235546393269,2189,simplified,207.3,0.00369580146038156,0.0127947682775335
2007,29620,0.743668568773268,2.6579591838615,2327,simplified,207.3,0.00358740264724201,0.0128218002115847
2007,29700,0.586367003289841,2.32967012723458,883,simplified,207.3,0.00282859142928047,0.0112381578737799
2007,29740,0.564691498809416,2.41566369026867,721,simplified,207.3,0.00272403038499477,0.0116529845164914
2007,29820,0.922097381728934,2.79271080883912,9686,simplified,207.3,0.00444813015788198,0.0134718321699909
2007,30140,0.73337581889905,2.60092760254081,611,simplified,207.3,0.00353775117655113,0.0125466840450594
2007,30340,0.729753621208003,2.5917542308453,475,simplified,207.3,0.00352027796048241,0.0125024323726257
2007,30700,0.667444739905379,2.57856932941778,1201,simplified,207.3,0.00321970448579536,0.0124388293749049
2007,30780,0.725599739676859,2.62803735786017,2990,simplified,207.3,0.00350023994055407,0.0126774595169328
2007,31080,0.924635193752469,2.80237432169554,57071,simplified,207.3,0.00446037237700178,0.0135184482474459
2007,31140,0.753033870936485,2.67592872165278,6630,simplified,207.3,0.0036325801781789,0.0129084839442971
2007,31180,0.611565505381269,2.44974709475103,1300,simplified,207.3,0.00295014715572247,0.0118174003605935
2007,31340,0.695668823019886,2.55097539232743,1219,simplified,207.3,0.00335585539324595,0.0123057182456702
2007,31460,0.809536584203002,2.57494535914165,553,simplified,207.3,0.0039051451239894,0.0124213476080157
2007,31700,0.873729813680258,2.85106382071135,1651,simplified,207.3,0.00421480855610351,0.0137533228206047
2007,31900,0.702699685304251,2.57333113084162,601,simplified,207.3,0.00338977175737699,0.0124135606890575
2007,32580,0.547426799096104,2.29648028492611,2167,simplified,207.3,0.00264074673948917,0.0110780525080854
2007,32780,0.657871282632469,2.54036465407082,832,simplified,207.3,0.00317352282987202,0.0122545328223387
2007,32820,0.799702393911197,2.66629501822621,5957,simplified,207.3,0.00385770571110081,0.0128620116653459
2007,32900,0.844638045607877,2.56560446435745,966,simplified,207.3,0.004074472000038,0.0123762878164855
2007,33100,0.8050147495201,2.73790953339277,25421,simplified,207.3,0.00388333212503666,0.0132074748354692
2007,33140,0.68783510030335,2.56706884155162,628,simplified,207.3,0.0033180660892588,0.0123833518646967
2007,33260,0.800617298576332,2.65755846878663,595,simplified,207.3,0.00386211914412124,0.0128198671914454
2007,33340,0.821956905986792,2.76343950802001,5497,simplified,207.3,0.00396505984557063,0.0133306295611192
2007,33460,0.890461878368223,2.87696461886763,12214,simplified,207.3,0.00429552280930161,0.0138782663717686
2007,33660,0.705008020311904,2.56011970949445,1697,simplified,207.3,0.00340090699619828,0.0123498297611889
2007,33700,0.913004733366677,2.70755794552553,2140,simplified,207.3,0.00440426788888894,0.0130610610010879
2007,33740,0.706860128406246,2.55257971956315,583,simplified,207.3,0.003409841429842,0.0123134574026201
2007,33780,0.818457672369028,2.71127066072176,746,simplified,207.3,0.00394817979917524,0.0130789708669646
2007,33860,0.735293882540439,2.60585224575655,1640,simplified,207.3,0.0035470037749177,0.0125704401628391
2007,34060,0.588741793341111,2.4634420331084,685,simplified,207.3,0.00284004724235944,0.0118834637390661
2007,34620,0.642145315512695,2.47894451607743,643,simplified,207.3,0.00309766191757209,0.0119582465802095
2007,34740,0.734209651086899,2.61382386842805,794,simplified,207.3,0.00354177352188567,0.0126088946860977
2007,34900,0.966878488377396,2.82756944739073,665,simplified,207.3,0.00466415093283838,0.0136399876864
2007,34940,0.866899013397002,2.76418772859686,1354,simplified,207.3,0.00418185727639654,0.0133342389223196
2007,34980,0.782437557482821,2.69852735234954,8062,simplified,207.3,0.00377442140609176,0.0130174980817633
2007,35300,0.91865186004965,2.86992975259257,4229,simplified,207.3,0.00443150921393946,0.01384433069268
2007,35380,0.781847200902895,2.65340258727709,4688,simplified,207.3,0.00377157356923731,0.0127998195237679
2007,35620,0.968354299140051,2.92886041943882,84617,simplified,207.3,0.00467127013574554,0.0141286079085327
2007,35660,0.680316634116451,2.60926967777224,989,simplified,207.3,0.00328179755965485,0.0125869256043041
2007,35840,0.757860113205915,2.69116294377227,3454,simplified,207.3,0.00365586161700876,0.0129819727147722
2007,35980,0.89004274354099,2.83454395856183,1527,simplified,207.3,0.00429350093362755,0.0136736322168926
2007,36100,0.755506395663826,2.58546588054274,1384,simplified,207.3,0.00364450745616896,0.0124720978318511
2007,36140,0.862963082081332,2.80216837308692,528,simplified,207.3,0.00416287063232673,0.0135174547664589
2007,36220,0.763613656199223,2.53470366654617,632,simplified,207.3,0.0036836162865375,0.0122272246336043
2007,36260,0.810221158663922,2.68131296760257,2499,simplified,207.3,0.00390844746099335,0.0129344571519661
2007,36420,0.717154848298023,2.60934412584678,5595,simplified,207.3,0.00345950240375313,0.0125872847363569
2007,36500,0.898917800781294,2.86991600307225,1063,simplified,207.3,0.00433631355900287,0.0138442643660022
2007,36540,0.718460788353026,2.65545350105975,4237,simplified,207.3,0.00346580216282212,0.0128097129814749
2007,36740,0.789983639091339,2.70816657161687,10895,simplified,207.3,0.00381082315046473,0.0130639969687259
2007,36980,0.716171899539576,2.58230648648489,519,simplified,207.3,0.0034547607310158,0.0124568571465745
2007,37100,0.953046446594793,2.84937567846531,3810,simplified,207.3,0.00459742617749538,0.0137451793461906
2007,37340,0.77955008699876,2.72251155335622,2890,simplified,207.3,0.00376049246019662,0.0131331961088096
2007,37460,0.770469512797236,2.69750230067389,993,simplified,207.3,0.00371668843606964,0.0130125533076406
2007,37860,0.694038816923991,2.57639811897407,2345,simplified,207.3,0.00334799236335741,0.0124283556149256
2007,37900,0.779328828410961,2.709940528348,2279,simplified,207.3,0.00375942512499258,0.0130725544059238
2007,37980,0.90610279488516,2.85082738420704,26664,simplified,207.3,0.00437097344372967,0.0137521822682443
2007,38060,0.876234584961878,2.7718254653089,19736,simplified,207.3,0.00422689138910698,0.0133710828041915
2007,38300,0.730144629676649,2.70314329459145,11393,simplified,207.3,0.00352216415666497,0.0130397650486804
2007,38340,0.771050672067045,2.71412770242284,740,simplified,207.3,0.00371949190577446,0.0130927530266418
2007,38860,0.730597392525113,2.72042171209047,2050,simplified,207.3,0.00352434825144772,0.0131231148677784
2007,38900,0.820313980466386,2.78358746540119,10658,simplified,207.3,0.00395713449332555,0.0134278218302035
